qasm_path,runtime,fidelity,matrix_product_state_max_bond_dimension,mps_lapack,opt_level,matrix_product_state_truncation_threshold,mps_sample_measure_algorithm
feniqs_optimizer/data/paper_data/realamprandom/realamprandom_ucx_16.qasm,4.98813271522522,1.0,2048,1,2,1e-8,mps_probabilities
feniqs_optimizer/data/paper_data/realamprandom/realamprandom_ucx_16.qasm,4.9943249225616455,1.0,2048,1,2,1e-8,mps_apply_measure
feniqs_optimizer/data/paper_data/realamprandom/realamprandom_ucx_16.qasm,5.07241678237915,1.0,2048,0,2,1e-8,mps_probabilities
feniqs_optimizer/data/paper_data/realamprandom/realamprandom_ucx_16.qasm,0.13608002662658691,0.201,2048,1,1,1e-2,mps_probabilities
feniqs_optimizer/data/paper_data/realamprandom/realamprandom_ucx_16.qasm,4.005750417709351,1.0,2048,1,1,1e-7,mps_probabilities
feniqs_optimizer/data/paper_data/realamprandom/realamprandom_ucx_16.qasm,4.1386425495147705,1.0,1024,1,1,1e-7,mps_apply_measure
feniqs_optimizer/data/paper_data/realamprandom/realamprandom_ucx_16.qasm,0.11854910850524902,0.127,4,1,1,1e-4,mps_probabilities
feniqs_optimizer/data/paper_data/realamprandom/realamprandom_ucx_16.qasm,0.1315300464630127,0.127,4,1,2,1e-4,mps_probabilities
feniqs_optimizer/data/paper_data/realamprandom/realamprandom_ucx_16.qasm,2.9943339824676514,0.91,32,1,1,1e-7,mps_probabilities
feniqs_optimizer/data/paper_data/realamprandom/realamprandom_ucx_16.qasm,3.2531116008758545,1.0,1024,1,3,1e-6,mps_probabilities
feniqs_optimizer/data/paper_data/realamprandom/realamprandom_ucx_16.qasm,4.801228284835815,1.0,256,1,2,1e-8,mps_probabilities
feniqs_optimizer/data/paper_data/realamprandom/realamprandom_ucx_16.qasm,4.7229905128479,1.0,128,1,1,1e-8,mps_probabilities
feniqs_optimizer/data/paper_data/realamprandom/realamprandom_ucx_16.qasm,0.141465425491333,0.126,4,1,3,1e-6,mps_probabilities
feniqs_optimizer/data/paper_data/realamprandom/realamprandom_ucx_16.qasm,1.0340907573699951,0.606,16,1,1,1e-8,mps_apply_measure
feniqs_optimizer/data/paper_data/realamprandom/realamprandom_ucx_16.qasm,3.070472002029419,0.91,32,1,2,1e-6,mps_probabilities
feniqs_optimizer/data/paper_data/realamprandom/realamprandom_ucx_16.qasm,2.393488645553589,0.999,512,1,1,1e-5,mps_probabilities
feniqs_optimizer/data/paper_data/ghz/ghz_ucx_416.qasm,0.8407101631164551,1.0,64,1,2,1e-6,mps_apply_measure
feniqs_optimizer/data/paper_data/ghz/ghz_ucx_416.qasm,0.56199049949646,1.0,4,0,2,1e-3,mps_apply_measure
feniqs_optimizer/data/paper_data/ghz/ghz_ucx_416.qasm,0.2122957706451416,1.0,128,1,1,1e-2,mps_probabilities
feniqs_optimizer/data/paper_data/ghz/ghz_ucx_416.qasm,0.21622610092163086,1.0,32,0,2,1e-3,mps_probabilities
feniqs_optimizer/data/paper_data/ghz/ghz_ucx_416.qasm,0.22127461433410645,1.0,32,1,2,1e-7,mps_probabilities
feniqs_optimizer/data/paper_data/ghz/ghz_ucx_416.qasm,0.5613911151885986,1.0,8,0,2,1e-6,mps_apply_measure
feniqs_optimizer/data/paper_data/ghz/ghz_ucx_416.qasm,0.217559814453125,1.0,128,0,2,1e-5,mps_probabilities
feniqs_optimizer/data/paper_data/ghz/ghz_ucx_416.qasm,0.5662908554077148,1.0,16,0,2,1e-4,mps_apply_measure
feniqs_optimizer/data/paper_data/ghz/ghz_ucx_416.qasm,0.22337913513183594,1.0,512,0,3,1e-4,mps_probabilities
feniqs_optimizer/data/paper_data/ghz/ghz_ucx_416.qasm,0.5702424049377441,1.0,64,0,2,1e-5,mps_apply_measure
feniqs_optimizer/data/paper_data/ghz/ghz_ucx_416.qasm,0.2315654754638672,1.0,256,0,2,1e-3,mps_probabilities
feniqs_optimizer/data/paper_data/ghz/ghz_ucx_416.qasm,0.22015905380249023,1.0,1024,0,2,1e-1,mps_probabilities
feniqs_optimizer/data/paper_data/ghz/ghz_ucx_416.qasm,0.5774791240692139,1.0,32,0,1,1e-2,mps_apply_measure
feniqs_optimizer/data/paper_data/ghz/ghz_ucx_416.qasm,0.881688117980957,1.0,64,1,2,1e-1,mps_apply_measure
feniqs_optimizer/data/paper_data/ghz/ghz_ucx_416.qasm,0.576829195022583,1.0,64,0,2,1e-3,mps_apply_measure
feniqs_optimizer/data/paper_data/ghz/ghz_ucx_416.qasm,0.9087371826171875,1.0,32,1,1,1e-2,mps_apply_measure
feniqs_optimizer/data/paper_data/ghz/ghz_ucx_416.qasm,0.2632007598876953,1.0,64,0,2,1e-1,mps_probabilities
feniqs_optimizer/data/paper_data/ghz/ghz_ucx_416.qasm,0.23575115203857422,1.0,16,0,3,1e-4,mps_probabilities
feniqs_optimizer/data/paper_data/ghz/ghz_ucx_416.qasm,0.277904748916626,1.0,128,1,2,1e-3,mps_probabilities
feniqs_optimizer/data/paper_data/ghz/ghz_ucx_416.qasm,0.2363119125366211,1.0,2048,1,3,1e-1,mps_probabilities
feniqs_optimizer/data/paper_data/ghz/ghz_ucx_416.qasm,0.5908558368682861,1.0,2048,0,2,1e-3,mps_apply_measure
feniqs_optimizer/data/paper_data/ghz/ghz_ucx_416.qasm,0.2704012393951416,1.0,256,0,1,1e-1,mps_probabilities
feniqs_optimizer/data/paper_data/ghz/ghz_ucx_416.qasm,0.5837528705596924,1.0,256,0,1,1e-5,mps_apply_measure
feniqs_optimizer/data/paper_data/ghz/ghz_ucx_416.qasm,0.23001384735107422,1.0,4,0,2,1e-1,mps_probabilities
feniqs_optimizer/data/paper_data/ghz/ghz_ucx_416.qasm,0.27932310104370117,1.0,64,0,3,1e-1,mps_probabilities
feniqs_optimizer/data/paper_data/ghz/ghz_ucx_416.qasm,0.23306775093078613,1.0,16,0,2,1e-4,mps_probabilities
feniqs_optimizer/data/paper_data/ghz/ghz_ucx_416.qasm,0.23128819465637207,1.0,64,1,1,1e-5,mps_probabilities
feniqs_optimizer/data/paper_data/ghz/ghz_ucx_416.qasm,0.24280238151550293,1.0,32,0,2,1e-1,mps_probabilities
feniqs_optimizer/data/paper_data/ghz/ghz_ucx_416.qasm,0.22870945930480957,1.0,256,1,2,1e-3,mps_probabilities
feniqs_optimizer/data/paper_data/ghz/ghz_ucx_416.qasm,0.24231553077697754,1.0,2048,0,3,1e-2,mps_probabilities
feniqs_optimizer/data/paper_data/ghz/ghz_ucx_416.qasm,0.22610235214233398,1.0,4,0,2,1e-5,mps_probabilities
feniqs_optimizer/data/paper_data/ghz/ghz_ucx_416.qasm,0.23748230934143066,1.0,128,1,3,1e-1,mps_probabilities
feniqs_optimizer/data/paper_data/ghz/ghz_ucx_416.qasm,0.22373509407043457,1.0,8,1,2,1e-5,mps_probabilities
feniqs_optimizer/data/paper_data/ghz/ghz_ucx_416.qasm,0.21544766426086426,1.0,4,0,1,1e-3,mps_probabilities
feniqs_optimizer/data/paper_data/ghz/ghz_ucx_416.qasm,0.23056817054748535,1.0,1024,0,2,1e-8,mps_probabilities
feniqs_optimizer/data/paper_data/ghz/ghz_ucx_416.qasm,0.2197732925415039,1.0,16,0,2,1e-5,mps_probabilities
feniqs_optimizer/data/paper_data/ghz/ghz_ucx_416.qasm,0.22986149787902832,1.0,64,0,3,1e-6,mps_probabilities
feniqs_optimizer/data/paper_data/ghz/ghz_ucx_416.qasm,0.23700237274169922,1.0,8,1,2,1e-1,mps_probabilities
feniqs_optimizer/data/paper_data/ghz/ghz_ucx_416.qasm,0.22661852836608887,1.0,4,1,2,1e-6,mps_probabilities
feniqs_optimizer/data/paper_data/ghz/ghz_ucx_416.qasm,0.2228984832763672,1.0,16,1,2,1e-6,mps_probabilities
feniqs_optimizer/data/paper_data/ghz/ghz_ucx_416.qasm,0.2145380973815918,1.0,4,1,1,1e-2,mps_probabilities
feniqs_optimizer/data/paper_data/ghz/ghz_ucx_416.qasm,0.5666630268096924,1.0,4,0,3,1e-2,mps_apply_measure
feniqs_optimizer/data/paper_data/ghz/ghz_ucx_416.qasm,0.8229844570159912,1.0,4,1,1,1e-7,mps_apply_measure
feniqs_optimizer/data/paper_data/ghz/ghz_ucx_416.qasm,0.21899819374084473,1.0,512,1,1,1e-5,mps_probabilities
feniqs_optimizer/data/paper_data/ghz/ghz_ucx_416.qasm,0.2167518138885498,1.0,8,1,1,1e-2,mps_probabilities
feniqs_optimizer/data/paper_data/ghz/ghz_ucx_416.qasm,0.22062969207763672,1.0,2048,1,1,1e-7,mps_probabilities
feniqs_optimizer/data/paper_data/ghz/ghz_ucx_416.qasm,0.2178492546081543,1.0,4,1,1,1e-1,mps_probabilities
feniqs_optimizer/data/paper_data/ghz/ghz_ucx_416.qasm,0.2112560272216797,1.0,4,0,1,1e-6,mps_probabilities
feniqs_optimizer/data/paper_data/ghz/ghz_ucx_416.qasm,0.8748018741607666,1.0,4,1,1,1e-8,mps_apply_measure
feniqs_optimizer/data/paper_data/ghz/ghz_ucx_416.qasm,0.2268204689025879,1.0,2048,1,2,1e-8,mps_probabilities
feniqs_optimizer/data/paper_data/ghz/ghz_ucx_416.qasm,0.2320091724395752,1.0,4,1,2,1e-2,mps_probabilities
feniqs_optimizer/data/paper_data/ghz/ghz_ucx_416.qasm,0.21233391761779785,1.0,4,0,1,1e-2,mps_probabilities
feniqs_optimizer/data/paper_data/ghz/ghz_ucx_416.qasm,0.20897388458251953,1.0,4,0,1,1e-5,mps_probabilities
feniqs_optimizer/data/paper_data/ghz/ghz_ucx_416.qasm,0.2173318862915039,1.0,64,1,1,1e-1,mps_probabilities
feniqs_optimizer/data/paper_data/ghz/ghz_ucx_416.qasm,0.2139270305633545,1.0,4,1,1,1e-5,mps_probabilities
feniqs_optimizer/data/paper_data/ghz/ghz_ucx_416.qasm,0.5577876567840576,1.0,2048,0,1,1e-3,mps_apply_measure
feniqs_optimizer/data/paper_data/ghz/ghz_ucx_416.qasm,0.21187472343444824,1.0,8,1,1,1e-1,mps_probabilities
feniqs_optimizer/data/paper_data/ghz/ghz_ucx_416.qasm,0.5895509719848633,1.0,1024,0,1,1e-1,mps_apply_measure
feniqs_optimizer/data/paper_data/ghz/ghz_ucx_416.qasm,0.21986675262451172,1.0,256,0,2,1e-4,mps_probabilities
feniqs_optimizer/data/paper_data/ghz/ghz_ucx_416.qasm,0.21352648735046387,1.0,2048,1,1,1e-1,mps_probabilities
feniqs_optimizer/data/paper_data/ghz/ghz_ucx_416.qasm,0.2136375904083252,1.0,16,0,1,1e-8,mps_probabilities
feniqs_optimizer/data/paper_data/ghz/ghz_ucx_416.qasm,0.23973679542541504,1.0,2048,1,1,1e-5,mps_probabilities
feniqs_optimizer/data/paper_data/ghz/ghz_ucx_416.qasm,0.2581343650817871,1.0,4,1,1,1e-8,mps_probabilities
feniqs_optimizer/data/paper_data/ghz/ghz_ucx_416.qasm,0.21651434898376465,1.0,512,1,1,1e-8,mps_probabilities
feniqs_optimizer/data/paper_data/ghz/ghz_ucx_416.qasm,0.8296711444854736,1.0,4,1,1,1e-2,mps_apply_measure
feniqs_optimizer/data/paper_data/ghz/ghz_ucx_416.qasm,0.21156859397888184,1.0,4,0,1,1e-1,mps_probabilities
feniqs_optimizer/data/paper_data/ghz/ghz_ucx_416.qasm,0.21369051933288574,1.0,32,0,1,1e-3,mps_probabilities
feniqs_optimizer/data/paper_data/ghz/ghz_ucx_416.qasm,0.2146742343902588,1.0,256,1,1,1e-1,mps_probabilities
feniqs_optimizer/data/paper_data/ghz/ghz_ucx_416.qasm,0.2149362564086914,1.0,32,0,1,1e-5,mps_probabilities
feniqs_optimizer/data/paper_data/ghz/ghz_ucx_416.qasm,0.21607279777526855,1.0,4,1,1,1e-4,mps_probabilities
feniqs_optimizer/data/paper_data/ghz/ghz_ucx_416.qasm,0.21193814277648926,1.0,2048,0,1,1e-1,mps_probabilities
feniqs_optimizer/data/paper_data/ghz/ghz_ucx_416.qasm,0.22199010848999023,1.0,4,0,2,1e-2,mps_probabilities
feniqs_optimizer/data/paper_data/ghz/ghz_ucx_416.qasm,0.21150636672973633,1.0,4,0,1,1e-8,mps_probabilities
feniqs_optimizer/data/paper_data/ghz/ghz_ucx_416.qasm,0.21006464958190918,1.0,2048,0,1,1e-7,mps_probabilities
feniqs_optimizer/data/paper_data/ghz/ghz_ucx_416.qasm,0.21362733840942383,1.0,4,0,1,1e-7,mps_probabilities
feniqs_optimizer/data/paper_data/ghz/ghz_ucx_416.qasm,0.213179349899292,1.0,16,0,1,1e-5,mps_probabilities
feniqs_optimizer/data/paper_data/ghz/ghz_ucx_416.qasm,0.21193218231201172,1.0,2048,0,1,1e-8,mps_probabilities
feniqs_optimizer/data/paper_data/ghz/ghz_ucx_416.qasm,0.21117854118347168,1.0,2048,0,1,1e-5,mps_probabilities
feniqs_optimizer/data/paper_data/ghz/ghz_ucx_416.qasm,0.21002840995788574,1.0,2048,0,1,1e-6,mps_probabilities
feniqs_optimizer/data/paper_data/ghz/ghz_ucx_416.qasm,0.21588921546936035,1.0,8,0,1,1e-8,mps_probabilities
feniqs_optimizer/data/paper_data/ghz/ghz_ucx_416.qasm,0.5693173408508301,1.0,128,0,1,1e-7,mps_apply_measure
feniqs_optimizer/data/paper_data/ghz/ghz_ucx_416.qasm,0.21345996856689453,1.0,128,0,1,1e-1,mps_probabilities
feniqs_optimizer/data/paper_data/ghz/ghz_ucx_416.qasm,0.21037912368774414,1.0,16,0,1,1e-1,mps_probabilities
feniqs_optimizer/data/paper_data/ghz/ghz_ucx_416.qasm,0.5533368587493896,1.0,2048,0,1,1e-8,mps_apply_measure
feniqs_optimizer/data/paper_data/ghz/ghz_ucx_416.qasm,0.2113800048828125,1.0,64,0,1,1e-3,mps_probabilities
feniqs_optimizer/data/paper_data/ghz/ghz_ucx_416.qasm,0.2156975269317627,1.0,2048,1,1,1e-4,mps_probabilities
feniqs_optimizer/data/paper_data/ghz/ghz_ucx_416.qasm,0.20972132682800293,1.0,256,0,1,1e-8,mps_probabilities
feniqs_optimizer/data/paper_data/ghz/ghz_ucx_416.qasm,0.21164464950561523,1.0,512,0,1,1e-1,mps_probabilities
feniqs_optimizer/data/paper_data/ghz/ghz_ucx_416.qasm,0.5840549468994141,1.0,2048,0,3,1e-1,mps_apply_measure
feniqs_optimizer/data/paper_data/ghz/ghz_ucx_416.qasm,0.21338129043579102,1.0,512,0,1,1e-8,mps_probabilities
feniqs_optimizer/data/paper_data/wstate/wstate_ucx_7.qasm,0.028286457061767578,1.0,16,0,2,1e-5,mps_apply_measure
feniqs_optimizer/data/paper_data/wstate/wstate_ucx_7.qasm,0.022713899612426758,1.0,64,1,2,1e-3,mps_apply_measure
feniqs_optimizer/data/paper_data/wstate/wstate_ucx_7.qasm,0.018700361251831055,1.0,256,0,2,1e-3,mps_apply_measure
feniqs_optimizer/data/paper_data/wstate/wstate_ucx_7.qasm,0.014736413955688477,1.0,64,0,1,1e-5,mps_apply_measure
feniqs_optimizer/data/paper_data/wstate/wstate_ucx_7.qasm,0.017613649368286133,1.0,256,0,2,1e-6,mps_probabilities
feniqs_optimizer/data/paper_data/wstate/wstate_ucx_7.qasm,0.022456884384155273,1.0,64,1,2,1e-6,mps_apply_measure
feniqs_optimizer/data/paper_data/wstate/wstate_ucx_7.qasm,0.022891759872436523,1.0,512,1,2,1e-4,mps_apply_measure
feniqs_optimizer/data/paper_data/wstate/wstate_ucx_7.qasm,0.017591476440429688,1.0,128,0,2,1e-4,mps_probabilities
feniqs_optimizer/data/paper_data/wstate/wstate_ucx_7.qasm,0.01897907257080078,1.0,512,0,2,1e-2,mps_apply_measure
feniqs_optimizer/data/paper_data/wstate/wstate_ucx_7.qasm,0.015021562576293945,1.0,2048,0,1,1e-3,mps_apply_measure
feniqs_optimizer/data/paper_data/wstate/wstate_ucx_7.qasm,0.017867088317871094,1.0,128,1,2,1e-3,mps_probabilities
feniqs_optimizer/data/paper_data/wstate/wstate_ucx_7.qasm,0.01883554458618164,1.0,32,0,2,1e-3,mps_apply_measure
feniqs_optimizer/data/paper_data/wstate/wstate_ucx_7.qasm,0.01883554458618164,1.0,32,0,2,1e-5,mps_apply_measure
feniqs_optimizer/data/paper_data/wstate/wstate_ucx_7.qasm,0.018440961837768555,1.0,256,1,1,1e-3,mps_apply_measure
feniqs_optimizer/data/paper_data/wstate/wstate_ucx_7.qasm,0.018565654754638672,1.0,256,1,1,1e-4,mps_apply_measure
feniqs_optimizer/data/paper_data/wstate/wstate_ucx_7.qasm,0.017371177673339844,1.0,128,1,2,1e-7,mps_probabilities
feniqs_optimizer/data/paper_data/wstate/wstate_ucx_7.qasm,0.0175783634185791,1.0,64,0,2,1e-5,mps_probabilities
feniqs_optimizer/data/paper_data/wstate/wstate_ucx_7.qasm,0.013791561126708984,1.0,2048,0,1,1e-2,mps_probabilities
feniqs_optimizer/data/paper_data/wstate/wstate_ucx_7.qasm,0.01374959945678711,1.0,256,0,1,1e-2,mps_probabilities
feniqs_optimizer/data/paper_data/wstate/wstate_ucx_7.qasm,0.013734579086303711,1.0,1024,0,1,1e-5,mps_probabilities
feniqs_optimizer/data/paper_data/wstate/wstate_ucx_7.qasm,0.01772284507751465,1.0,512,0,3,1e-6,mps_probabilities
feniqs_optimizer/data/paper_data/wstate/wstate_ucx_7.qasm,0.013702630996704102,1.0,2048,0,1,1e-6,mps_probabilities
feniqs_optimizer/data/paper_data/wstate/wstate_ucx_7.qasm,0.017968177795410156,1.0,16,1,2,1e-5,mps_probabilities
feniqs_optimizer/data/paper_data/wstate/wstate_ucx_7.qasm,0.013911008834838867,1.0,128,0,1,1e-2,mps_probabilities
feniqs_optimizer/data/paper_data/wstate/wstate_ucx_7.qasm,0.018648862838745117,1.0,256,0,2,1e-6,mps_apply_measure
feniqs_optimizer/data/paper_data/wstate/wstate_ucx_7.qasm,0.017520427703857422,1.0,64,0,2,1e-6,mps_probabilities
feniqs_optimizer/data/paper_data/wstate/wstate_ucx_7.qasm,0.014717817306518555,1.0,32,0,1,1e-7,mps_apply_measure
feniqs_optimizer/data/paper_data/wstate/wstate_ucx_7.qasm,0.01337885856628418,1.0,2048,0,1,1e-1,mps_probabilities
feniqs_optimizer/data/paper_data/wstate/wstate_ucx_7.qasm,0.015622615814208984,1.0,2048,0,1,1e-6,mps_apply_measure
feniqs_optimizer/data/paper_data/wstate/wstate_ucx_7.qasm,0.017524242401123047,1.0,32,0,2,1e-4,mps_probabilities
feniqs_optimizer/data/paper_data/wstate/wstate_ucx_7.qasm,0.014577865600585938,1.0,16,0,1,1e-6,mps_apply_measure
feniqs_optimizer/data/paper_data/wstate/wstate_ucx_7.qasm,0.017627716064453125,1.0,1024,0,2,1e-3,mps_probabilities
feniqs_optimizer/data/paper_data/wstate/wstate_ucx_7.qasm,0.018903493881225586,1.0,2048,0,2,1e-4,mps_probabilities
feniqs_optimizer/data/paper_data/wstate/wstate_ucx_7.qasm,0.014486312866210938,1.0,256,1,1,1e-6,mps_probabilities
feniqs_optimizer/data/paper_data/wstate/wstate_ucx_7.qasm,0.019112825393676758,1.0,256,0,2,1e-7,mps_apply_measure
feniqs_optimizer/data/paper_data/wstate/wstate_ucx_7.qasm,0.013690471649169922,1.0,128,0,1,1e-1,mps_probabilities
feniqs_optimizer/data/paper_data/wstate/wstate_ucx_7.qasm,0.01825714111328125,1.0,2048,0,2,1e-5,mps_apply_measure
feniqs_optimizer/data/paper_data/wstate/wstate_ucx_7.qasm,0.017903566360473633,1.0,2048,1,2,1e-3,mps_probabilities
feniqs_optimizer/data/paper_data/wstate/wstate_ucx_7.qasm,0.013333320617675781,1.0,16,0,1,1e-6,mps_probabilities
feniqs_optimizer/data/paper_data/wstate/wstate_ucx_7.qasm,0.013315916061401367,1.0,256,0,1,1e-5,mps_probabilities
feniqs_optimizer/data/paper_data/wstate/wstate_ucx_7.qasm,0.013113737106323242,1.0,16,0,1,1e-4,mps_probabilities
feniqs_optimizer/data/paper_data/wstate/wstate_ucx_7.qasm,0.014421939849853516,1.0,64,0,1,1e-1,mps_apply_measure
feniqs_optimizer/data/paper_data/wstate/wstate_ucx_7.qasm,0.013555526733398438,1.0,1024,0,1,1e-2,mps_probabilities
feniqs_optimizer/data/paper_data/wstate/wstate_ucx_7.qasm,0.01336526870727539,1.0,4,0,1,1e-8,mps_probabilities
feniqs_optimizer/data/paper_data/wstate/wstate_ucx_7.qasm,0.014258146286010742,1.0,2048,1,1,1e-6,mps_probabilities
feniqs_optimizer/data/paper_data/wstate/wstate_ucx_7.qasm,0.017240285873413086,1.0,4,0,2,1e-1,mps_probabilities
feniqs_optimizer/data/paper_data/wstate/wstate_ucx_7.qasm,0.013679742813110352,1.0,128,1,1,1e-5,mps_probabilities
feniqs_optimizer/data/paper_data/wstate/wstate_ucx_7.qasm,0.013354301452636719,1.0,64,0,1,1e-8,mps_probabilities
feniqs_optimizer/data/paper_data/wstate/wstate_ucx_7.qasm,0.013419389724731445,1.0,64,0,1,1e-1,mps_probabilities
feniqs_optimizer/data/paper_data/wstate/wstate_ucx_7.qasm,0.018260717391967773,1.0,32,1,1,1e-3,mps_apply_measure
feniqs_optimizer/data/paper_data/wstate/wstate_ucx_7.qasm,0.017490625381469727,1.0,2048,0,2,1e-3,mps_probabilities
feniqs_optimizer/data/paper_data/wstate/wstate_ucx_7.qasm,0.013969659805297852,1.0,128,1,1,1e-4,mps_probabilities
feniqs_optimizer/data/paper_data/wstate/wstate_ucx_7.qasm,0.01391458511352539,1.0,2048,0,1,1e-5,mps_probabilities
feniqs_optimizer/data/paper_data/wstate/wstate_ucx_7.qasm,0.013637304306030273,1.0,256,0,1,1e-1,mps_probabilities
feniqs_optimizer/data/paper_data/wstate/wstate_ucx_7.qasm,0.013446331024169922,1.0,512,0,1,1e-6,mps_probabilities
feniqs_optimizer/data/paper_data/wstate/wstate_ucx_7.qasm,0.014248371124267578,1.0,4,0,1,1e-1,mps_probabilities
feniqs_optimizer/data/paper_data/wstate/wstate_ucx_7.qasm,0.013906240463256836,1.0,4,0,1,1e-5,mps_probabilities
feniqs_optimizer/data/paper_data/wstate/wstate_ucx_7.qasm,0.01353597640991211,1.0,256,0,1,1e-8,mps_probabilities
feniqs_optimizer/data/paper_data/wstate/wstate_ucx_7.qasm,0.017441272735595703,1.0,16,0,2,1e-2,mps_probabilities
feniqs_optimizer/data/paper_data/wstate/wstate_ucx_7.qasm,0.01731109619140625,1.0,128,0,2,1e-7,mps_probabilities
feniqs_optimizer/data/paper_data/wstate/wstate_ucx_7.qasm,0.013513803482055664,1.0,4,0,1,1e-4,mps_probabilities
feniqs_optimizer/data/paper_data/wstate/wstate_ucx_7.qasm,0.013563394546508789,1.0,2048,0,1,1e-8,mps_probabilities
feniqs_optimizer/data/paper_data/wstate/wstate_ucx_7.qasm,0.01811671257019043,1.0,64,1,2,1e-5,mps_probabilities
feniqs_optimizer/data/paper_data/wstate/wstate_ucx_7.qasm,0.013766765594482422,1.0,512,0,1,1e-5,mps_probabilities
feniqs_optimizer/data/paper_data/wstate/wstate_ucx_7.qasm,0.018006563186645508,1.0,4,0,3,1e-5,mps_probabilities
feniqs_optimizer/data/paper_data/wstate/wstate_ucx_7.qasm,0.017240285873413086,1.0,128,0,2,1e-6,mps_probabilities
feniqs_optimizer/data/paper_data/wstate/wstate_ucx_7.qasm,0.013712882995605469,1.0,128,0,1,1e-8,mps_probabilities
feniqs_optimizer/data/paper_data/wstate/wstate_ucx_7.qasm,0.018330812454223633,1.0,4,0,3,1e-7,mps_probabilities
feniqs_optimizer/data/paper_data/wstate/wstate_ucx_7.qasm,0.017865657806396484,1.0,8,0,3,1e-8,mps_probabilities
feniqs_optimizer/data/paper_data/wstate/wstate_ucx_7.qasm,0.014383077621459961,1.0,4,0,1,1e-6,mps_probabilities
feniqs_optimizer/data/paper_data/wstate/wstate_ucx_7.qasm,0.01393890380859375,1.0,8,1,1,1e-3,mps_probabilities
feniqs_optimizer/data/paper_data/wstate/wstate_ucx_7.qasm,0.013681173324584961,1.0,512,1,1,1e-8,mps_probabilities
feniqs_optimizer/data/paper_data/wstate/wstate_ucx_7.qasm,0.014504432678222656,1.0,4,0,1,1e-6,mps_apply_measure
feniqs_optimizer/data/paper_data/wstate/wstate_ucx_7.qasm,0.01761913299560547,1.0,2048,0,2,1e-8,mps_probabilities
feniqs_optimizer/data/paper_data/wstate/wstate_ucx_7.qasm,0.018010854721069336,1.0,2048,0,3,1e-8,mps_probabilities
feniqs_optimizer/data/paper_data/wstate/wstate_ucx_7.qasm,0.013283967971801758,1.0,32,0,1,1e-8,mps_probabilities
feniqs_optimizer/data/paper_data/wstate/wstate_ucx_7.qasm,0.018613338470458984,1.0,1024,0,2,1e-1,mps_apply_measure
feniqs_optimizer/data/paper_data/wstate/wstate_ucx_7.qasm,0.014524698257446289,1.0,256,0,1,1e-1,mps_apply_measure
feniqs_optimizer/data/paper_data/wstate/wstate_ucx_7.qasm,0.01773214340209961,1.0,16,0,2,1e-6,mps_probabilities
feniqs_optimizer/data/paper_data/wstate/wstate_ucx_7.qasm,0.014863967895507812,1.0,256,0,1,1e-6,mps_probabilities
feniqs_optimizer/data/paper_data/wstate/wstate_ucx_7.qasm,0.014147281646728516,1.0,1024,0,1,1e-8,mps_probabilities
feniqs_optimizer/data/paper_data/wstate/wstate_ucx_7.qasm,0.014068126678466797,1.0,4,0,1,1e-7,mps_probabilities
feniqs_optimizer/data/paper_data/wstate/wstate_ucx_7.qasm,0.01338052749633789,1.0,8,0,1,1e-8,mps_probabilities
