qasm_path,runtime,fidelity
feniqs_optimizer/data/paper_data/qpeexact/qpeexact_ucx_224.qasm,13.097506523132324,1.0
feniqs_optimizer/data/paper_data/ghz/ghz_ucx_512.qasm,0.6987590789794922,1.0
feniqs_optimizer/data/paper_data/ghz/ghz_ucx_512.qasm,0.6971912384033203,1.0
feniqs_optimizer/data/paper_data/qftentangled/qftentangled_ucx_224.qasm,2.3186283111572266,1.0
feniqs_optimizer/data/paper_data/qftentangled/qftentangled_ucx_224.qasm,2.247774839401245,1.0
feniqs_optimizer/data/paper_data/qwalk/qwalk-v-chain_ucx_9.qasm,0.1941845417022705,1.0
feniqs_optimizer/data/paper_data/qwalk/qwalk-v-chain_ucx_9.qasm,0.23041796684265137,1.0
feniqs_optimizer/data/paper_data/qpeinexact/qpeinexact_ucx_15.qasm,0.16268301010131836,1.0
feniqs_optimizer/data/paper_data/qpeinexact/qpeinexact_ucx_15.qasm,0.16191387176513672,1.0
feniqs_optimizer/data/paper_data/qftentangled/qftentangled_ucx_128.qasm,1.1034009456634521,1.0
feniqs_optimizer/data/paper_data/qftentangled/qftentangled_ucx_128.qasm,1.1112732887268066,1.0
feniqs_optimizer/data/paper_data/wstate/wstate_ucx_56.qasm,0.10069608688354492,1.0
feniqs_optimizer/data/paper_data/wstate/wstate_ucx_56.qasm,0.1018366813659668,1.0
feniqs_optimizer/data/paper_data/ae/ae_ucx_7.qasm,0.02592325210571289,1.0
feniqs_optimizer/data/paper_data/ae/ae_ucx_7.qasm,0.02449822425842285,1.0
feniqs_optimizer/data/paper_data/qpeexact/qpeexact_ucx_11.qasm,0.03269815444946289,1.0
feniqs_optimizer/data/paper_data/qpeexact/qpeexact_ucx_11.qasm,0.035058021545410156,1.0
feniqs_optimizer/data/paper_data/random/random_ucx_9.qasm,0.05260586738586426,1.0
feniqs_optimizer/data/paper_data/random/random_ucx_9.qasm,0.052132606506347656,1.0
feniqs_optimizer/data/paper_data/qpeexact/qpeexact_ucx_12.qasm,0.034737348556518555,1.0
feniqs_optimizer/data/paper_data/qpeexact/qpeexact_ucx_12.qasm,0.03923439979553223,1.0
feniqs_optimizer/data/paper_data/qpeinexact/qpeinexact_ucx_144.qasm,24.566040515899658,1.0
feniqs_optimizer/data/paper_data/qpeinexact/qpeinexact_ucx_144.qasm,24.35676860809326,1.0
feniqs_optimizer/data/paper_data/qft/qft_ucx_10.qasm,0.02721118927001953,1.0
feniqs_optimizer/data/paper_data/qft/qft_ucx_10.qasm,0.027366161346435547,1.0
feniqs_optimizer/data/paper_data/ghz/ghz_ucx_104.qasm,0.14559435844421387,1.0
feniqs_optimizer/data/paper_data/ghz/ghz_ucx_104.qasm,0.14931726455688477,1.0
feniqs_optimizer/data/paper_data/qft/qft_ucx_44.qasm,0.2500874996185303,1.0
feniqs_optimizer/data/paper_data/qft/qft_ucx_44.qasm,0.30365753173828125,1.0
feniqs_optimizer/data/paper_data/qnn/qnn_ucx_12.qasm,0.10895586013793945,1.0
feniqs_optimizer/data/paper_data/qnn/qnn_ucx_12.qasm,0.10877227783203125,1.0
feniqs_optimizer/data/paper_data/qpeinexact/qpeinexact_ucx_208.qasm,59.07519459724426,1.0
feniqs_optimizer/data/paper_data/qpeinexact/qpeinexact_ucx_208.qasm,6.52510404586792,1.0
feniqs_optimizer/data/paper_data/wstate/wstate_ucx_480.qasm,0.74220871925354,1.0
feniqs_optimizer/data/paper_data/wstate/wstate_ucx_480.qasm,0.7458946704864502,1.0
feniqs_optimizer/data/paper_data/ae/ae_ucx_100.qasm,317.0942876338959,1.0
feniqs_optimizer/data/paper_data/ae/ae_ucx_100.qasm,307.65094089508057,1.0
feniqs_optimizer/data/paper_data/wstate/wstate_ucx_768.qasm,1.2072296142578125,1.0
feniqs_optimizer/data/paper_data/wstate/wstate_ucx_768.qasm,1.2458784580230713,1.0
feniqs_optimizer/data/paper_data/ghz/ghz_ucx_4.qasm,0.014589786529541016,1.0
feniqs_optimizer/data/paper_data/ghz/ghz_ucx_4.qasm,0.01335763931274414,1.0
feniqs_optimizer/data/paper_data/realamprandom/realamprandom_ucx_10.qasm,0.09010815620422363,1.0
feniqs_optimizer/data/paper_data/realamprandom/realamprandom_ucx_10.qasm,0.09068632125854492,1.0
feniqs_optimizer/data/paper_data/qpeinexact/qpeinexact_ucx_100.qasm,12.797741174697876,1.0
feniqs_optimizer/data/paper_data/qpeinexact/qpeinexact_ucx_100.qasm,12.63314151763916,1.0
feniqs_optimizer/data/paper_data/qpeinexact/qpeinexact_ucx_88.qasm,10.653006076812744,1.0
feniqs_optimizer/data/paper_data/qpeinexact/qpeinexact_ucx_88.qasm,10.454010009765625,1.0
feniqs_optimizer/data/paper_data/qftentangled/qftentangled_ucx_6.qasm,0.021707534790039062,1.0
feniqs_optimizer/data/paper_data/qftentangled/qftentangled_ucx_6.qasm,0.021128416061401367,1.0
feniqs_optimizer/data/paper_data/ae/ae_ucx_72.qasm,780.1511378288269,1.0
